103
abominable snowman
angel
banshee
basilisk
beast
behemoth
bogeyman
brute
centaur
cerberus (three-headed dog)
changeling
cherub
chimera (lion-goat-snake hybrid)
colossus
crone
cyclops
demon
devil
djinn
dragon
dryad (tree nymph)
elf
fairy
fiend
fire-breathing dragon
frankenstein's monster
freak
gargoyle
genie
ghost
ghoul
giant
gnome
godzilla
golem
gorgon
hag
harpy
horror
hydra
imp
jinn
kelpie
lake spirit
leprechaun
leviathan
little people
loch ness monster
medusa
mermaid
merman
monster
mummy
nessie
nymph
ogre
orc
pegasus
phoenix
polyphemus
rain bird (native american)
raven spirit (native american)
ryu (japanese dragon)
savage
sea monster
shapeshifter
siren
spirit
sprite
swamp monster
titan
tree nymph (dryad)
troll
undead
unicorn
vampire
werewolf
witch
wretch
yeti
zombie
