23
abeam
aft
aground
aircraft carrier
aloft
amphibious vehicle
anchor
astern
bail
ballast
barge
barque
bathyscaphe
battlecruiser
battleship
beam
bearing
bilge
boat
boat lift
boater
boating
boatswain
boom
bow
bowsprit
bulkhead
buoy
cabin cruiser
canoe
capsize
caravel
cargo ship
carrier
cast off
catamaran
clipper
cockpit
container ship
convoy
crew
crow's nest
cruise
cruise ship
cruiser
current
cutter
davy jones' locker
deck
deckhands
destroyer
dinghy
displacement
dock
docking
dory
draft
dreadnought
drift
dry dock
dugout
engine
engine room
escort ship
fathom
ferry
figurehead
fireboat
fishing boat
flat-bottom boat
flotilla
foremast
foresail
freighter
frigate
funnel
furl
galleon
galley
gangway
gondola
gunboat
gunwale
halyard
headsail
helm
helmsman
hoist
houseboat
hovercraft
hull
hydrofoil
hydroplane
ice breaker
inboard motor
jet boat
jib
junk
kayak
keel
keelboat
ketch
knot
landing craft
lanyard
larboard
launch
league
leeward
lifeboat
lifeline
limey
lines
listing
log
mainmast
marine
mariner
maritime
mast
mizzen
mizzenmast
mooring
motor launch
motorboat
narrowboat
nautical
nautical mile
naval
navigate
navy
nun buoy
oar
ocean going
ocean liner
offshore
oil tanker
onboard
outboard motor
outrigger canoe
overboard
paddle
passage
passenger
pedal boat
pennant
personal flotation device
pfd
pirate
police boat
port
porthole
powerboat
propeller
pt boat
punt
raft
rigging
riverboat
rocket boat
rope
row
rowboat
rudder
runabout
sail
sailboat
sailor
schooner
scull
seafarer
seasick
ship
shrimp boat
ski boat
skipjack
sloop
speedboat
spinnaker
starboard
steamboat
steamship
stern
stow
submarine
submersible
swift boat
tack
tanker
tender
tide
tiller
topsail
towboat
transom
trawler
tug
tugboat
u-boat
umiak
undocking
vessel
voyage
wake
warship
water taxi
water-borne
watercraft
waterline
whaler
wheel
wheelhouse
winch
windjammer
windward
yacht
yawl
