18
barnacle
bathing suit
bay
beach
beachball
bikini
boardwalk
boat
boogie board
cape
catamaran
clam
clam bake
coast
conch
cooler
coral
cove
crab
currents
dive
dock
dune
dune buggy
ebb tide
family
fins
fish
fishing
frisbee
gull
hang five
hat
hermit crab
high tide
ice cream
intertidal zone
island
jellyfish
kayak
kelp
lagoon
lake
lakeshore
life jacket
life preserver
lifeguard
limpet
longboard
low tide
mangrove
mussels
neap tide
ocean
paddleboat
palm tree
pelican
pier
popsicle
reef
relax
rest
rip current
sail
sailboat
salt water
salt water taffy
sand
sand dollar
sandals
sandbar
sandcastle
scuba
sea
sea star
seagull
seashell
seashore
shark
shell
ship
shore
shorebirds
snacks
snorkel
soft serve ice cream
spray
starfish
sun
sun hat
sunbathe
sunburn
sunglasses
sunscreen
suntan
surf
surfboard
swim
swim fins
swimming cap
taffy
tan
tide
tide pool
towel
trip
trunks
tsunami
umbrella
undertow
underwater
vacation
volleyball
water
water bottle
waves
weekend
wet
wharf
whitecaps
yacht
zoris
