152
airfare
airplane
airport
amusement park
automobile
backpack
baggage
bags
bathing suit
beach
bicycle
bike
binoculars
boat
bus
cab
cabin
camera
campground
camping
car
carry-on
chart
coast
cruise
cruise ship
currency
customs
depart
departure
destination
downtime
drive
embark
excursion
expedition
explore
ferry
flew
flight
fly
foreign
foreigner
garment bag
getaway
go
guide
guided tour
hiatus
highway
hike
holiday
hostel
hotel
inn
island
itinerary
jet
journey
keepsake
knapsack
lake
landing
leave
leisure
lodge
lodging
luggage
map
motel
mountains
museum
national park
ocean liner
outdoors
overnight bag
pack
passage
passport
photographs
photos
pictures
plane
port
postcard
recreation
red-eye
relax
relaxation
reservations
resort
rest
restaurant
return
room
sack
safari
sail
scenery
schedule
sea
seashore
ship
shore
sight-seeing
sights
ski lodge
souvenir
stand-by
state park
station
stay
subway
suitcase
sunscreen
swim
swimsuit
takeoff
taxi
tent
ticket
tip
tote
tour
tour bus
tour guide
tourist
tourist trap
trail
train
train station
tram
tramway
translate
transportation
travel
travel agent
travel bag
trip
trunk
umbrella
unpack
vacation
vehicle
video
video camera
visa
visit
voyage
walk
wander
waterfall
waterpark
weekend
yacht
zoo
