119
address
addressee
adhesive
advertisements
air mail
book rate
box
bulk mail
buy
canceled stamp
circulars
clerk
code
commemorative stamp
communication
confirm
correspondence
deliver
delivery
dispatch
domestic
drop
envelope
express
fast
first class
flat rate
foreign
form
forward
freight
from
insurance
international
junk mail
letter
letterhead
library rate
magazine
mail
mail carrier
mail truck
mailbox
mailer
media
meter
office
open
ounce
overnight
overseas
pack
package
packing
paper
parcel
penpal
periodical
pickup
po box
post
post office
post office box
postage
postal carrier
postal code
postcard
postmark
postmaster
pound
priority
rate
receipt
recipient
return address
returned
sack
satchel
seal
send
service
ship
special delivery
stamp
stamp machine
stationery
tape
to
tracking
truck
uncanceled
undeliverable
unopened
weigh
weight
wrap
write
zip code
zone
