139
april
baby animals
baseball
birth
bloom
blossom
born
breeze
bud
bulbs
bunny
butterfly
chick
crocus
daffodil
easter
eggs
flowers
foal
galoshes
grass
green
grow
hatch
hyacinth
june
kid (baby goat)
lamb
life cycle
march
may
melt
narcissus
nest
pasque flower
polliwog
puddles
rabbit
rain
rainbow
raincoat
rebirth
robin
season
showers
slicker
snowdrop
spring
spring break
spring cleaning
sprout
sunshine
tadpole
thaw
tulip
umbrella
vernal equinox
warming
weather
windy
worm
