13
albedo
alpha centauri
apastron
aperture
aphelion
apogee
asterism
asteroid
astronaut
astronomer
astronomical unit
astronomy
axial tilt
azimuth
background radiation
bailey's beads
big bang theory
binary star
black body
black hole
bolometer
celestial
celestial equator
cislunar
cluster
comet
conjunction
constellation
coriolis force
corona
cosmic rays
cosmology
cosmonaut
cosmos
crater
crescent moon
dark matter
day
declination
deep space
deneb
density
docking
doppler shift
double star
drake equation
dust
dwarf planet
dwarf star
earth
earthbound
eccentricity
eclipse
ecliptic
elliptical orbit
equinox
escape velocity
event horizon
exoplanet
extragalactic
falling star
flare
flyby
free fall
full moon
galaxy
gamma ray
gas giant
gegenschein
geostationary
geosynchronous
gibbous moon
globular cluster
gravitation
gravitational constant
gravitational lens
gravity
h-r diagram
half moon
heliocentric
helium
hubble telescope
hubble's law
hydrogen
hyperbolic orbit
hypernova
ice giant
inclination
inertia
inferior planets
inner planets
interstellar
interstellar dust
ionosphere
jupiter
kepler's laws
kiloparsec
kirkwood gaps
kuiper belt
lagrange points
lens
light-year
local arm
local group
lunar
magnitude
mare
mars
mass
mercury
meteor
meteor shower
meteorite
meteoroid
milky way
minor planet
mir
moon
muttnik
nadir
nasa
nebula
neptune
neutron star
new moon
north star
nova
observatory
occultation
oort cloud
opposition
orbit
orbital eccentricity
orbital inclination
outer planets
parallax
parsec
partial eclipse
penumbra
perigee
perihelion
perturbation
phase
plane of the ecliptic
planet
planetary nebula
planetoid
pluto
pole star
precession
probe
pulsar
quarter moon
quasar
radiant
radiation
red dwarf
red giant star
red shift
revolve
right ascension
rings
roche limit
rocket
satellite
saturn
scientific notation
scintillation
shooting star
sidereal
singularity
sky
solar
solar system
solar wind
solstice
space
space exploration
space station
spectroscope
spectrum
sputnik
star
starlight
sun
sunspot
superior planets
supernova
synodic
syzygy
telemetry
telescope
terminator
terrestrial
total eclipse
totality
transit
translunar
transneptunian
twinkling
umbra
universe
uranus
vacuum
van allen belt
variable star
venus
vernal equinox
visual magnitude
waning
wavelength
waxing
weightlessness
white dwarf
white giant
wormhole
x-rays
yellow dwarf
zenith
zodiac
