48
abstract dance
acro
allemande
ballet
ballroom dance
barn dance
beguine
belly dance
bolero
bop
bossa nova
bourrã©e
breakdance
bunny hop
cajun dance
cakewalk
can-can
carioca
ceilidh
cha-cha
charleston
classical dance
clogging
conga
contra dance
country-western
courante
dance
disco
dragon dance
fandango
flamenco
folk dance
foxtrot
frug
gavotte
gigue
habanera
highland fling
hip hop
hoedown
hokey-pokey
hop
hula
hustle
ice dancing
interpretive dance
irish dance
jazz dance
jig
jitterbug
jive
koftos
krump
lambada
latin dance
limbo
lindy
line dance
macarena
malagueña
mambo
maypole dance
mazurka
merengue
mexican hat dance
minuet
modern dance
one-step
pas de deux
pasodoble
pavane
polka
pop
quadrille
quickstep
reel
reggae
rumba
salsa
scottish dance
slow dance
soft shoe
sousta
square dance
step dance
stomp
swing
tango
tap dance
tarantella
time warp
toe dance
troika
twist
two step
ukrainian dance
viennese waltz
waltz
watusi
zydeco
