33
abyssinnian
alley cat
angora
bengal tiger
bobcat
bobtail
bombay
british shorthair
burmese
calico
caracal
cat
cheetah
clouded leopard
cougar
curl
devon rex
egyptian mau
felidae
feline
ginger
himalayan
jaguar
jaguarundi
javanese
kitten
kitty
leopard
lion
longhair
lynx
maine coon
manx
margay
marmalade
mountain lion
mouser
norwegian forest cat
ocelot
oriental
panther
persian
puma
ragdoll
rex
russian blue
scottish fold
serval
shorthair
siamese
siberian tiger
snow leopard
somali
sphynx
tabby
tiger
tom
tomcat
turkish angora
turkish van
wildcat
wirehair
