116
abandon
adventure
ahoy
anchor
armada
arms
asea
ashore
assault
attack
aye-aye
bad
bandanna
bandit
bandolier
barbaric
barrel
battle
beach
behead
boatswain
bos'n
bounty
brawl
brutal
buccaneer
cannon
capsize
captain
capture
cargo
cave
challenge
chest
coast
coastline
coins
compass
confiscate
conquest
contraband
corpse
corsair
course
crew
criminal
crook
crow's nest
cruel
curse
cutlass
cutthroat
dagger
danger
daring
dead reckoning
deck
deck hands
desert island
dishonest
doubloon
earring
escape
evil
explore
eye patch
fear
fearsome
ferocious
fight
first mate
flag
fleet
flotsam and jetsam
fortune
galleon
gangplank
gear
gibbet
gold
greed
gun
gunner
gunpowder
haul
heist
high seas
hijack
hold
hook
horizon
hostile
hull
hurricane
ill-gotten
illegal
infamous
island
jetsam
jewels
jolly roger
keel
keelhaul
kidnap
kill
knife
land
land-ho
landlubber
lash
lawless
legend
limey
long john silver
lookout
loot
lore
lucre
maggot
malaria
map
marauder
mariner
maroon
mast
mates
mayhem
menace
merchant
musket
mutiny
nautical
navigate
new world
notorious
ocean
old salt
old world
outcasts
overboard
parley
parrot
pegleg
pieces of eight
pillage
pirate
pistol
plank
plunder
predatory
privateer
prowl
quartermaster
quarters
quest
raid
ransack
rat
rations
realm
reckoning
revenge
revolt
riches
rigging
roam
rob
robber
rope
rudder
ruffian
rum
ruthless
sabotage
sail
sailing
sailor
scalawag
scar
scurvy
seas
seaweed
sextant
ship
shipmate
shiver-me-timbers
shore
silver
skiff
skull and bones
spoils
steal
swab the deck
swagger
swashbuckling
sword
thief
thievery
thug
tides
torture
trade
treachery
treasure
treasure island
truce
unlawful
unscrupulous
vandalize
vanquish
vessel
vicious
vile
villain
violence
violent
walk the plank
weapons
x marks the spot
yellow fever
yo-ho-ho
