117
acorn
agriculture
alfalfa
alternate leaves
angiosperm
annual
anther
apical meristem
autotroph
axil
axilary bud
bamboo
bark
bean
berry
biennial
blade
blossom
botany
bract
branch
bromeliad
brush
bud
bulb
bulbel
bush
cactus
calyx
canopy
carpel
cleft leaf
clover
composite flower
compound leaf
cone
cork
corm
corolla
crenate leaf
deciduous
dentate leaf
dicot
embryo
emergents
endosperm
entire
epicotyl
evergreen
fern
fertilizer
filament
flora
flower
foliage
forest
frond
fruit
garden
germinate
ginkgo
grain
grass
grove
grow
guard cell
gum
hardy
hastate
herb
horsetail
horticulture
hybrid
imperfect flower
incomplete flower
inflorescence
internode
ivy
jungle
juniper
kapok tree
kelp
kudzu
lamina
lanceolate leaf
lateral bud
lead scar
leaf
leaflet
legume
lily
lobed
margin
meristem
midrib
monocot
moss
nectar
needle
netted
node
nut
opposite leaves
ovary
palm
palmate
parted leaf
peduncle
perennial
perfect flower
petal
petiole
petrified wood
phloem
photosynthesis
pinnate
pistil
pith
plumule
poison ivy
pollen
pollinate
prickle
pulse
rachis
rain forest
reniform
resin
reticulate
rings
root
root cap
root hairs
root tip
rootstock
sage brush
sap
sapling
sea weed
seed
seed pod
seedling
sepal
serrate leaf
shamrock
shoot
shrub
simple leaf
soil
spine
spore
sprout
stalk
stamen
stand
stem
stigma
stipule
stoma
style
succulents
sunlight
tap root
terminal bud
thorn
toothed
tree
tree fern
trunk
tuber
tumbleweeds
twig
understory
undulate leaf margin
vascular plant
vegetable
vegetation
vein
venation
vine
weed
whorled
wood
woody
xerophyte
xylem
yucca
