100
alloy
aluminum
antimony
brass
bronze
chrome
chromium
copper
cupronickel
gold
gunmetal
iridium
iron
lead
magnesium
mercury
metal
pewter
platinum
silver
stainless steel
steel
tin
titanium
tungsten
uranium
yellow gold
zinc
