11
absurd
absurdity
all fools' day
amuse
amusing
april
april fool's day
celebrate
chicanery
childish
chump
comical
deceive
deception
dupe
first of april
fool
fool's errand
foolish
fun
funny
gag
gullible
hilarious
hoax
hoodwink
humor
humorous
infantile
jester
joke
joker
jokester
kooky
lighthearted
make fun of
mischievous
mislead
mockery
nonsense
outrageous
play
practical joke
practical joker
prank
prankster
preposterous
quirky
ridiculous
ruse
scam
scheme
sense of humor
silly
spoof
stunt
surprise
tomfoolery
trick
trickery
unwitting
victim
wild
zany
