162
adult
astronomical
boundless
brawny
broad
capacious
chunky
colossal
considerable
copious
corpulent
deep
economy-sized
elephantine
enormous
epic
expansive
extensive
extra-large
family-sized
fat
full
full-sized
gargantuan
giant
gigantic
ginormous
goodly
grand
great
heaping
heavy
hefty
herculean
huge
hulking
humongous
husky
immense
imposing
impressive
infinite
jumbo
king-sized
large
limitless
lofty
long
mammoth
massive
mega
mighty
miles-wide
monstrous
monumental
mountainous
multifarious
multiplicity
multitude
numerous
obese
outsized
overabundant
oversized
piled high
plentiful
plump
portly
powerful
prodigious
queen-sized
roly-poly
sizable
spacious
stout
strapping
substantial
super
super-sized
sweeping
tall
thick
thick-set
titanic
towering
tremendous
unlimited
untold amounts
vast
very large
voluminous
weighs a ton
weighty
well-built
whopping
wide
