44
amphora
attachã© case
backpack
bag
baggage
barrel
basin
basket
beaker
bin
bottle
bowl
box
briefcase
bucket
cabinet
can
canister
canteen
carafe
carrier
carryall
carton
case
cask
casket
chest
coffer
compote
cone
container
cooler
crate
crock
cruet
cube
depository
dish
drawer
drum
enclosure
envelope
ewer
file folder
flask
folder
garbage can
glass
goblet
grocery bag
hamper
handbag
holder
hopper
hutch
ice bucket
jar
jug
knapsack
locker
luggage
lunchbox
milk crate
packet
pail
pan
paper bag
plastic bag
plate
pocket
pod
pot
pouch
purse
rack
receptacle
sack
saddlebag
satchel
saucer
stein
suitcase
test tube
tin
tote
trash bin
tray
trunk
tub
tube
tun
tureen
urn
vase
vat
vault
vesicle
vessel
vial
wastebasket
water bottle
