104
adopt
adoption
adore
affection
ancestor
appreciate
appreciation
birth
bouquet
breakfast in bed
cake
candy
card
care
carnation
celebrate
celebration
cherish
child
children
chocolate
cookies
daisy
daughter
day
dedication
doting
endearing
family
feelings
flowers
gift
grandma
grandmother
grateful
gratitude
heart
heritage
holiday
honor
hug
inherit
jewelry
jewels
kin
kind
kiss
lady
lineage
love
ma
mama
maternal
may
meal
memories
mom
mommy
mother
motherhood
nuclear family
offspring
parent
perfume
present
quality
remember
roses
son
spouse
sunday
sweet
sweetheart
thanks
thoughtful
tradition
tulips
upbringing
warmth
wife
wisdom
wise
woman
