83
a-frame
abode
adobe house
apartment
attached house
barracks
beach house
boarding house
brownstone
building
bungalow
bunkhouse
cabin
caravan
castle
chalet
chateau
co-op
condo
condominium
cottage
country house
crib
dacha
detached house
domicile
dorm
dormitory
double-wide
duplex
dwelling
earth-sheltered house
efficiency apartment
estate
farmhouse
flat
gabled house
guest house
hacienda
hall
high-rise home
hotel
house
house trailer
houseboat
household
housing project
hunting lodge
hut
igloo
inn
lean-to
living quarters
lodge
lodging
loft
log cabin
longhouse
maisonette
manor
mansion
microapartment
mobile home
motel
palace
penthouse
pied-уб-terre
primary residence
pup tent
quarters
ranch house
real estate
residence
residential hall
rooming house
roundhouse
row house
saltbox
shack
shelter
skyscraper
split-level house
studio apartment
suite
summer house
tenement
tent
tepee
terraced house
tipi
townhouse
tract house
trailer home
treehouse
triplex
tudor
unit
vacation house
villa
wickiup
wigwam
yaodong
yurt
